0,00 GAZP|248|129|Max Williams A/D | 4|1|1||3 дня падения, 1 дня в
 1,35 RTKM|128|74|Min Williams A/D |23|1|3||3 дня роста, 1 дня в
 1,35 RTKM|125|74|Min Williams A/D |24|1|3||3 дня роста, 1 дня в
 1,35 RTKM|121|74|Min Williams A/D |25|1|3||3 дня роста, 1 дня в
 1,36 ROSN|254|221|Max Williams A/D | 4|1|1||2 дня падения, 1 дня в
 1,36 ROSN|225|221|Max Williams A/D | 5|1|1||2 дня падения, 1 дня в
 1,37 GAZP|146|183|Min Williams A/D |14|1|1||2 дня роста, 1 дня в
 1,38 GMKN|218|217|Max Williams A/D | 5|1|1||2 дня падения, 1 дня в
 1,38 LKOH|251|217|Min Williams A/D | 4|1|1||2 дня роста, 1 дня в
 1,39 NVTK|72|107|Min Williams A/D |21|1|2||3 дня роста, 1 дня в
 1,40 LKOH|215|217|Min Williams A/D | 5|1|1||2 дня роста, 1 дня в
 1,40 NVTK|143|201|Max Williams A/D |12|1|1||2 дня падения, 1 дня в
 1,41 RTKM|71|141|Max Williams A/D |17|1|3||3 дня падения, 1 дня в
 1,42 GAZP|141|249|Max Williams A/D | 9|1|1||2 дня падения, 1 дня в
 1,42 GAZP|141|183|Min Williams A/D |15|1|1||2 дня роста, 1 дня в
 1,42 NVTK|141|201|Max Williams A/D |13|1|1||2 дня падения, 1 дня в
 1,43 LKOH|70|111|Min Williams A/D |21|1|2||3 дня роста, 1 дня в
 1,43 SBER|140|223|Max Williams A/D |11|1|1||2 дня падения, 1 дня в
 1,44 RTKM|139|171|Min Williams A/D |20|1|2||2 дня роста, 1 дня в
 1,45 NVTK|69|107|Min Williams A/D |22|1|2||3 дня роста, 1 дня в
 1,46 NVTK|205|223|Min Williams A/D | 5|1|1||2 дня роста, 1 дня в
 1,47 GMKN|204|217|Max Williams A/D | 6|1|1||2 дня падения, 1 дня в
 1,47 NVTK|136|223|Min Williams A/D | 9|1|2||2 дня роста, 1 дня в
 1,47 RTKM|136|171|Min Williams A/D |21|1|2||2 дня роста, 1 дня в
 1,48 GAZP|135|183|Min Williams A/D |16|1|1||2 дня роста, 1 дня в
 1,49 GMKN|129|67|Min Williams A/D |11|1|2||3 дня роста, 1 дня в
 1,49 GMKN|126|67|Min Williams A/D |12|1|2||3 дня роста, 1 дня в
 1,49 GMKN|121|67|Min Williams A/D |13|1|2||3 дня роста, 1 дня в
 1,49 GMKN|118|67|Min Williams A/D |14|1|2||3 дня роста, 1 дня в
 1,49 GMKN|117|67|Min Williams A/D |15|1|2||3 дня роста, 1 дня в
 1,49 GMKN|117|67|Min Williams A/D |16|1|2||3 дня роста, 1 дня в
 1,49 GMKN|114|67|Min Williams A/D |17|1|2||3 дня роста, 1 дня в
 1,49 GMKN|111|67|Min Williams A/D |18|1|2||3 дня роста, 1 дня в
 1,49 GMKN|110|67|Min Williams A/D |19|1|2||3 дня роста, 1 дня в
 1,49 GMKN|104|67|Min Williams A/D |20|1|2||3 дня роста, 1 дня в
 1,49 GMKN|103|67|Min Williams A/D |21|1|2||3 дня роста, 1 дня в
 1,49 GMKN|101|67|Min Williams A/D |22|1|2||3 дня роста, 1 дня в
 1,49 GMKN|97|67|Min Williams A/D |23|1|2||3 дня роста, 1 дня в
 1,49 GMKN|92|67|Min Williams A/D |24|1|2||3 дня роста, 1 дня в
 1,49 GMKN|90|67|Min Williams A/D |25|1|2||3 дня роста, 1 дня в
 1,49 NVTK|203|201|Max Williams A/D | 7|1|1||2 дня падения, 1 дня в
 1,49 ROSN|215|201|Min Williams A/D | 6|1|1||2 дня роста, 1 дня в
 1,50 NVTK|133|201|Max Williams A/D |14|1|1||2 дня падения, 1 дня в
 1,52 GAZP|132|249|Max Williams A/D |10|1|1||2 дня падения, 1 дня в
 1,52 NVTK|66|107|Min Williams A/D |23|1|2||3 дня роста, 1 дня в
 1,52 RTKM|132|171|Min Williams A/D |22|1|2||2 дня роста, 1 дня в
 1,54 GAZP|130|183|Min Williams A/D |17|1|1||2 дня роста, 1 дня в
 1,54 LKOH|65|111|Min Williams A/D |22|1|2||3 дня роста, 1 дня в
 1,55 NVTK|129|201|Max Williams A/D |15|1|1||2 дня падения, 1 дня в
 1,56 LKOH|64|111|Min Williams A/D |22|1|3||3 дня роста, 1 дня в
 1,56 RTKM|128|171|Min Williams A/D |23|1|2||2 дня роста, 1 дня в
 1,57 SBER|224|191|Min Williams A/D | 5|1|1||2 дня роста, 1 дня в
 1,57 GAZP|127|249|Max Williams A/D |11|1|1||2 дня падения, 1 дня в
 1,57 GAZP|127|183|Min Williams A/D |18|1|1||2 дня роста, 1 дня в
 1,59 LKOH|63|111|Min Williams A/D |23|1|2||3 дня роста, 1 дня в
 1,59 NVTK|63|107|Min Williams A/D |24|1|2||3 дня роста, 1 дня в
 1,60 NVTK|125|201|Max Williams A/D |16|1|1||2 дня падения, 1 дня в
 1,60 RTKM|125|171|Min Williams A/D |24|1|2||2 дня роста, 1 дня в
 1,61 LKOH|62|111|Min Williams A/D |23|1|3||3 дня роста, 1 дня в
 1,61 NVTK|186|201|Max Williams A/D | 8|1|1||2 дня падения, 1 дня в
 1,63 NVTK|184|223|Min Williams A/D | 6|1|2||2 дня роста, 1 дня в
 1,64 GAZP|214|183|Min Williams A/D | 7|1|1||2 дня роста, 1 дня в
 1,64 LKOH|61|111|Min Williams A/D |24|1|2||3 дня роста, 1 дня в
 1,64 NVTK|122|223|Min Williams A/D |10|1|2||2 дня роста, 1 дня в
 1,64 NVTK|61|107|Min Williams A/D |25|1|2||3 дня роста, 1 дня в
 1,65 RTKM|121|171|Min Williams A/D |25|1|2||2 дня роста, 1 дня в
 1,67 LKOH|60|111|Min Williams A/D |24|1|3||3 дня роста, 1 дня в
 1,67 NVTK|120|201|Max Williams A/D |17|1|1||2 дня падения, 1 дня в
 1,68 RTKM|119|141|Max Williams A/D | 9|1|3||3 дня падения, 1 дня в
 1,69 GMKN|178|217|Max Williams A/D | 7|1|1||2 дня падения, 1 дня в
 1,70 LKOH|176|216|Max Williams A/D | 9|1|1||2 дня падения, 1 дня в
 1,71 GMKN|309|175|Min Williams A/D | 3|1|1||2 дня роста, 1 дня в
 1,71 NVTK|175|223|Min Williams A/D | 7|1|2||2 дня роста, 1 дня в
 1,72 LKOH|115|58|Max Williams A/D |20|1|1||4 дня падения, 1 дня в
 1,72 LKOH|115|58|Max Williams A/D |20|1|2||4 дня падения, 1 дня в
 1,72 LKOH|111|58|Max Williams A/D |21|1|1||4 дня падения, 1 дня в
 1,72 LKOH|111|58|Max Williams A/D |21|1|2||4 дня падения, 1 дня в
 1,72 LKOH|108|58|Max Williams A/D |22|1|1||4 дня падения, 1 дня в
 1,72 LKOH|108|58|Max Williams A/D |22|1|2||4 дня падения, 1 дня в
 1,72 LKOH|104|58|Max Williams A/D |23|1|1||4 дня падения, 1 дня в
 1,72 LKOH|104|58|Max Williams A/D |23|1|2||4 дня падения, 1 дня в
 1,72 LKOH|100|58|Max Williams A/D |24|1|1||4 дня падения, 1 дня в
 1,72 LKOH|100|58|Max Williams A/D |24|1|2||4 дня падения, 1 дня в
 1,72 LKOH|99|58|Max Williams A/D |25|1|1||4 дня падения, 1 дня в
 1,72 LKOH|99|58|Max Williams A/D |25|1|2||4 дня падения, 1 дня в
 1,72 LKOH|58|111|Min Williams A/D |25|1|2||3 дня роста, 1 дня в
 1,74 GMKN|115|217|Max Williams A/D |15|1|1||2 дня падения, 1 дня в
 1,75 LKOH|57|111|Min Williams A/D |25|1|3||3 дня роста, 1 дня в
 1,75 NVTK|114|201|Max Williams A/D |18|1|1||2 дня падения, 1 дня в
 1,76 SBER|170|223|Max Williams A/D | 8|1|1||2 дня падения, 1 дня в
 1,77 GMKN|113|217|Max Williams A/D |16|1|1||2 дня падения, 1 дня в
 1,79 NVTK|112|201|Max Williams A/D |19|1|1||2 дня падения, 1 дня в
 1,79 NVTK|302|223|Min Williams A/D | 3|1|1||2 дня роста, 1 дня в
 1,80 LKOH|215|111|Min Williams A/D | 5|1|1||3 дня роста, 1 дня в
 1,80 LKOH|214|111|Min Williams A/D | 5|1|2||3 дня роста, 1 дня в
 1,80 LKOH|188|111|Min Williams A/D | 6|1|2||3 дня роста, 1 дня в
 1,80 LKOH|132|111|Min Williams A/D |10|1|3||3 дня роста, 1 дня в
 1,80 LKOH|122|111|Min Williams A/D |11|1|3||3 дня роста, 1 дня в
 1,80 LKOH|114|111|Min Williams A/D |12|1|3||3 дня роста, 1 дня в
 1,81 LKOH|166|216|Max Williams A/D |10|1|1||2 дня падения, 1 дня в
 1,82 RTKM|110|141|Max Williams A/D |10|1|3||3 дня падения, 1 дня в
 1,83 LKOH|191|109|Max Williams A/D | 8|1|1||3 дня падения, 1 дня в
 1,83 LKOH|191|109|Max Williams A/D | 8|1|2||3 дня падения, 1 дня в
 1,83 LKOH|176|109|Max Williams A/D | 9|1|2||3 дня падения, 1 дня в
 1,83 LKOH|166|109|Max Williams A/D |10|1|2||3 дня падения, 1 дня в
 1,83 LKOH|159|109|Max Williams A/D |11|1|2||3 дня падения, 1 дня в
 1,83 LKOH|153|109|Max Williams A/D |12|1|2||3 дня падения, 1 дня в
 1,83 LKOH|144|109|Max Williams A/D |13|1|2||3 дня падения, 1 дня в
 1,83 LKOH|139|109|Max Williams A/D |14|1|2||3 дня падения, 1 дня в
 1,83 LKOH|133|109|Max Williams A/D |15|1|2||3 дня падения, 1 дня в
 1,83 LKOH|128|109|Max Williams A/D |16|1|2||3 дня падения, 1 дня в
 1,83 LKOH|126|109|Max Williams A/D |17|1|2||3 дня падения, 1 дня в
 1,83 LKOH|121|109|Max Williams A/D |18|1|2||3 дня падения, 1 дня в
 1,83 LKOH|121|109|Max Williams A/D |18|1|3||3 дня падения, 1 дня в
 1,83 LKOH|117|109|Max Williams A/D |19|1|2||3 дня падения, 1 дня в
 1,83 LKOH|117|109|Max Williams A/D |19|1|3||3 дня падения, 1 дня в
 1,83 LKOH|115|109|Max Williams A/D |20|1|2||3 дня падения, 1 дня в
 1,83 LKOH|115|109|Max Williams A/D |20|1|3||3 дня падения, 1 дня в
 1,83 LKOH|111|109|Max Williams A/D |21|1|2||3 дня падения, 1 дня в
 1,83 LKOH|111|109|Max Williams A/D |21|1|3||3 дня падения, 1 дня в
 1,83 LKOH|109|111|Min Williams A/D |13|1|3||3 дня роста, 1 дня в
 1,84 GMKN|262|217|Max Williams A/D | 4|1|1||2 дня падения, 1 дня в
 1,85 LKOH|108|109|Max Williams A/D |22|1|2||3 дня падения, 1 дня в
 1,85 LKOH|108|109|Max Williams A/D |22|1|3||3 дня падения, 1 дня в
 1,85 NVTK|108|201|Max Williams A/D |20|1|1||2 дня падения, 1 дня в
 1,86 SBER|161|223|Max Williams A/D | 9|1|1||2 дня падения, 1 дня в
 1,87 GMKN|204|107|Max Williams A/D | 6|1|2||3 дня падения, 1 дня в
 1,87 GMKN|204|107|Max Williams A/D | 6|1|3||3 дня падения, 1 дня в
 1,87 GMKN|178|107|Max Williams A/D | 7|1|2||3 дня падения, 1 дня в
 1,87 GMKN|178|107|Max Williams A/D | 7|1|3||3 дня падения, 1 дня в
 1,87 GMKN|156|107|Max Williams A/D | 8|1|2||3 дня падения, 1 дня в
 1,87 GMKN|156|107|Max Williams A/D | 8|1|3||3 дня падения, 1 дня в
 1,87 GMKN|148|107|Max Williams A/D | 9|1|2||3 дня падения, 1 дня в
 1,87 GMKN|148|107|Max Williams A/D | 9|1|3||3 дня падения, 1 дня в
 1,87 GMKN|136|107|Max Williams A/D |10|1|2||3 дня падения, 1 дня в
 1,87 GMKN|136|107|Max Williams A/D |10|1|3||3 дня падения, 1 дня в
 1,87 GMKN|132|107|Max Williams A/D |11|1|2||3 дня падения, 1 дня в
 1,87 GMKN|132|107|Max Williams A/D |11|1|3||3 дня падения, 1 дня в
 1,87 GMKN|129|107|Max Williams A/D |12|1|2||3 дня падения, 1 дня в
 1,87 GMKN|129|107|Max Williams A/D |12|1|3||3 дня падения, 1 дня в
 1,87 GMKN|122|107|Max Williams A/D |13|1|2||3 дня падения, 1 дня в
 1,87 GMKN|122|107|Max Williams A/D |13|1|3||3 дня падения, 1 дня в
 1,87 GMKN|118|107|Max Williams A/D |14|1|2||3 дня падения, 1 дня в
 1,87 GMKN|118|107|Max Williams A/D |14|1|3||3 дня падения, 1 дня в
 1,89 LKOH|159|216|Max Williams A/D |11|1|1||2 дня падения, 1 дня в
 1,89 NVTK|106|201|Max Williams A/D |21|1|1||2 дня падения, 1 дня в
 1,90 ROSN|200|105|Max Williams A/D | 6|1|2||3 дня падения, 1 дня в
 1,90 ROSN|199|105|Max Williams A/D | 6|1|3||3 дня падения, 1 дня в
 1,90 ROSN|175|105|Max Williams A/D | 7|1|3||3 дня падения, 1 дня в
 1,90 SBER|210|223|Max Williams A/D | 6|1|1||2 дня падения, 1 дня в
 1,92 GMKN|156|217|Max Williams A/D | 8|1|1||2 дня падения, 1 дня в
 1,92 LKOH|104|109|Max Williams A/D |23|1|2||3 дня падения, 1 дня в
 1,92 LKOH|104|109|Max Williams A/D |23|1|3||3 дня падения, 1 дня в
 1,92 LKOH|104|111|Min Williams A/D |14|1|3||3 дня роста, 1 дня в
 1,95 NVTK|205|223|Min Williams A/D | 5|1|2||2 дня роста, 1 дня в
 1,96 LKOH|153|216|Max Williams A/D |12|1|1||2 дня падения, 1 дня в
 1,96 NVTK|102|201|Max Williams A/D |22|1|1||2 дня падения, 1 дня в
 1,96 SBER|187|102|Max Williams A/D | 7|1|2||3 дня падения, 1 дня в
 1,96 SBER|170|102|Max Williams A/D | 8|1|2||3 дня падения, 1 дня в
 1,96 SBER|161|102|Max Williams A/D | 9|1|2||3 дня падения, 1 дня в
 1,96 SBER|151|102|Max Williams A/D |10|1|2||3 дня падения, 1 дня в
 1,96 SBER|140|102|Max Williams A/D |11|1|2||3 дня падения, 1 дня в
 1,96 SBER|101|51|Max Williams A/D |17|1|3||4 дня падения, 1 дня в
 1,96 SBER|99|51|Max Williams A/D |18|1|3||4 дня падения, 1 дня в
 1,96 SBER|97|51|Max Williams A/D |19|1|3||4 дня падения, 1 дня в
 1,96 SBER|93|51|Max Williams A/D |20|1|3||4 дня падения, 1 дня в
 1,96 SBER|89|51|Max Williams A/D |21|1|3||4 дня падения, 1 дня в
 1,96 SBER|87|51|Max Williams A/D |22|1|3||4 дня падения, 1 дня в
 1,96 SBER|87|51|Max Williams A/D |23|1|3||4 дня падения, 1 дня в
 1,96 SBER|84|51|Max Williams A/D |24|1|3||4 дня падения, 1 дня в
 1,96 SBER|83|51|Max Williams A/D |25|1|3||4 дня падения, 1 дня в
 1,98 NVTK|101|201|Max Williams A/D |23|1|1||2 дня падения, 1 дня в
 1,99 SBER|151|223|Max Williams A/D |10|1|1||2 дня падения, 1 дня в
 1,99 ROSN|280|201|Min Williams A/D | 4|1|1||2 дня роста, 1 дня в
 1,99 ROSN|239|201|Min Williams A/D | 5|1|1||2 дня роста, 1 дня в
 2,00 LKOH|100|109|Max Williams A/D |24|1|2||3 дня падения, 1 дня в
 2,02 LKOH|99|109|Max Williams A/D |25|1|2||3 дня падения, 1 дня в
 2,03 GMKN|148|217|Max Williams A/D | 9|1|1||2 дня падения, 1 дня в
 2,04 LKOH|98|111|Min Williams A/D |15|1|3||3 дня роста, 1 дня в
 2,04 RTKM|98|141|Max Williams A/D |11|1|3||3 дня падения, 1 дня в
 2,08 LKOH|144|216|Max Williams A/D |13|1|1||2 дня падения, 1 дня в
 2,08 NVTK|186|96|Max Williams A/D | 8|1|2||3 дня падения, 1 дня в
 2,08 RTKM|144|171|Min Williams A/D |19|1|2||2 дня роста, 1 дня в
 2,09 LKOH|191|216|Max Williams A/D | 8|1|1||2 дня падения, 1 дня в
 2,09 SBER|261|191|Min Williams A/D | 4|1|1||2 дня роста, 1 дня в
 2,13 RTKM|279|141|Max Williams A/D | 3|1|1||3 дня падения, 1 дня в
 2,14 SBER|187|223|Max Williams A/D | 7|1|1||2 дня падения, 1 дня в
 2,14 ROSN|140|221|Max Williams A/D |10|1|2||2 дня падения, 1 дня в
 2,15 ROSN|176|93|Min Williams A/D | 8|1|2||3 дня роста, 1 дня в
 2,15 ROSN|166|93|Min Williams A/D | 9|1|2||3 дня роста, 1 дня в
 2,15 ROSN|155|93|Min Williams A/D |10|1|2||3 дня роста, 1 дня в
 2,15 ROSN|155|93|Min Williams A/D |10|1|3||3 дня роста, 1 дня в
 2,15 ROSN|148|93|Min Williams A/D |11|1|3||3 дня роста, 1 дня в
 2,15 ROSN|133|93|Min Williams A/D |12|1|3||3 дня роста, 1 дня в
 2,15 ROSN|126|93|Min Williams A/D |13|1|3||3 дня роста, 1 дня в
 2,15 ROSN|122|93|Min Williams A/D |14|1|3||3 дня роста, 1 дня в
 2,15 ROSN|117|93|Min Williams A/D |15|1|3||3 дня роста, 1 дня в
 2,15 ROSN|111|93|Min Williams A/D |16|1|3||3 дня роста, 1 дня в
 2,15 ROSN|106|93|Min Williams A/D |17|1|3||3 дня роста, 1 дня в
 2,15 ROSN|102|93|Min Williams A/D |18|1|3||3 дня роста, 1 дня в
 2,15 ROSN|95|93|Min Williams A/D |19|1|3||3 дня роста, 1 дня в
 2,16 LKOH|139|216|Max Williams A/D |14|1|1||2 дня падения, 1 дня в
 2,17 GMKN|92|175|Min Williams A/D |24|1|2||2 дня роста, 1 дня в
 2,17 LKOH|92|111|Min Williams A/D |16|1|3||3 дня роста, 1 дня в
 2,20 ROSN|91|93|Min Williams A/D |20|1|3||3 дня роста, 1 дня в
 2,21 GMKN|136|217|Max Williams A/D |10|1|1||2 дня падения, 1 дня в
 2,22 GMKN|90|175|Min Williams A/D |25|1|2||2 дня роста, 1 дня в
 2,25 RTKM|89|141|Max Williams A/D |12|1|3||3 дня падения, 1 дня в
 2,25 SBER|89|102|Max Williams A/D |21|1|3||3 дня падения, 1 дня в
 2,26 LKOH|133|216|Max Williams A/D |15|1|1||2 дня падения, 1 дня в
 2,26 ROSN|313|221|Max Williams A/D | 3|1|1||2 дня падения, 1 дня в
 2,27 GMKN|132|217|Max Williams A/D |11|1|1||2 дня падения, 1 дня в
 2,27 LKOH|88|111|Min Williams A/D |17|1|3||3 дня роста, 1 дня в
 2,27 ROSN|88|93|Min Williams A/D |21|1|3||3 дня роста, 1 дня в
 2,29 GMKN|176|175|Min Williams A/D | 7|1|2||2 дня роста, 1 дня в
 2,30 SBER|87|102|Max Williams A/D |22|1|3||3 дня падения, 1 дня в
 2,30 SBER|87|102|Max Williams A/D |23|1|3||3 дня падения, 1 дня в
 2,30 LKOH|304|217|Min Williams A/D | 3|1|1||2 дня роста, 1 дня в
 2,33 GMKN|129|217|Max Williams A/D |12|1|1||2 дня падения, 1 дня в
 2,33 GMKN|129|175|Min Williams A/D |11|1|2||2 дня роста, 1 дня в
 2,34 LKOH|128|216|Max Williams A/D |16|1|1||2 дня падения, 1 дня в
 2,35 RTKM|85|141|Max Williams A/D |13|1|3||3 дня падения, 1 дня в
 2,38 GMKN|126|175|Min Williams A/D |12|1|2||2 дня роста, 1 дня в
 2,38 LKOH|126|216|Max Williams A/D |17|1|1||2 дня падения, 1 дня в
 2,38 LKOH|84|111|Min Williams A/D |18|1|3||3 дня роста, 1 дня в
 2,38 NVTK|168|201|Max Williams A/D | 9|1|2||2 дня падения, 1 дня в
 2,38 ROSN|126|221|Max Williams A/D |11|1|2||2 дня падения, 1 дня в
 2,38 SBER|84|102|Max Williams A/D |24|1|3||3 дня падения, 1 дня в
 2,40 RTKM|125|141|Max Williams A/D | 8|1|3||3 дня падения, 1 дня в
 2,41 GAZP|302|249|Max Williams A/D | 3|1|1||2 дня падения, 1 дня в
 2,41 ROSN|83|93|Min Williams A/D |22|1|3||3 дня роста, 1 дня в
 2,41 SBER|83|102|Max Williams A/D |25|1|3||3 дня падения, 1 дня в
 2,42 ROSN|124|221|Max Williams A/D |12|1|2||2 дня падения, 1 дня в
 2,46 GMKN|122|217|Max Williams A/D |13|1|1||2 дня падения, 1 дня в
 2,48 GMKN|121|175|Min Williams A/D |13|1|2||2 дня роста, 1 дня в
 2,48 LKOH|121|216|Max Williams A/D |18|1|1||2 дня падения, 1 дня в
 2,48 GMKN|161|175|Min Williams A/D | 8|1|2||2 дня роста, 1 дня в
 2,49 NVTK|246|201|Max Williams A/D | 5|1|1||2 дня падения, 1 дня в
 2,49 NVTK|222|201|Max Williams A/D | 6|1|1||2 дня падения, 1 дня в
 2,49 ROSN|338|201|Min Williams A/D | 3|1|1||2 дня роста, 1 дня в
 2,50 LKOH|200|216|Max Williams A/D | 7|1|1||2 дня падения, 1 дня в
 2,50 ROSN|80|93|Min Williams A/D |23|1|3||3 дня роста, 1 дня в
